Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 64
Encoder layers: 4
Decoder hidden units: 32
Decoder layers: 3
Dropout: 0.1
Trainable parameters: 825,442

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
   47 |   1.1583 |     39.104 |   1.1822 |     39.001 |     4.1
   48 |   1.1525 |     38.762 |   1.1706 |     38.297 |     4.1
   49 |   1.1448 |     38.670 |   1.1679 |     38.419 |     4.2
   50 |   1.1383 |     38.248 |   1.1748 |     38.940 |     4.3
   51 |   1.1307 |     38.009 |   1.1622 |     38.971 |     4.4
   52 |   1.1249 |     38.215 |   1.1713 |     39.185 |     4.5
   53 |   1.1194 |     37.809 |   1.1589 |     38.756 |     4.6
   54 |   1.1210 |     37.923 |   1.1521 |     38.143 |     4.7
   55 |   1.1200 |     37.765 |   1.1507 |     37.592 |     4.8
   56 |   1.1028 |     37.500 |   1.1433 |     37.500 |     4.8
   57 |   1.1004 |     37.218 |   1.1290 |     37.500 |     4.9
   58 |   1.0985 |     37.132 |   1.1569 |     38.235 |     5.0
   59 |   1.1012 |     37.300 |   1.1434 |     37.316 |     5.1
   60 |   1.0880 |     36.947 |   1.1427 |     37.806 |     5.2
   61 |   1.0898 |     37.050 |   1.1448 |     37.898 |     5.3
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 64
Encoder layers: 2
Decoder hidden units: 128
Decoder layers: 3
Dropout: 0.0
Trainable parameters: 783,490

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.1938 |     83.469 |   2.6769 |     70.558 |     0.0
    2 |   2.3917 |     60.528 |   2.1794 |     57.445 |     0.0
    3 |   2.0458 |     55.630 |   1.9551 |     54.013 |     0.1
    4 |   1.8758 |     49.686 |   1.8132 |     48.346 |     0.1
    5 |   1.7533 |     48.602 |   1.6982 |     48.376 |     0.1
    6 |   1.6580 |     48.607 |   1.6116 |     48.346 |     0.1
    7 |   1.5848 |     48.607 |   1.5484 |     46.814 |     0.1
    8 |   1.5295 |     46.240 |   1.5012 |     45.466 |     0.1
    9 |   1.4906 |     46.213 |   1.4697 |     45.496 |     0.2
   10 |   1.4616 |     46.326 |   1.4453 |     45.466 |     0.2
   11 |   1.4373 |     46.278 |   1.4219 |     45.466 |     0.2
   12 |   1.4168 |     46.272 |   1.4020 |     45.404 |     0.2
   13 |   1.3960 |     46.261 |   1.3852 |     45.037 |     0.2
   14 |   1.3756 |     45.519 |   1.3709 |     44.975 |     0.2
   15 |   1.3633 |     45.351 |   1.3597 |     44.455 |     0.3
   16 |   1.3469 |     45.042 |   1.3481 |     43.903 |     0.3
   17 |   1.3335 |     44.690 |   1.3400 |     43.413 |     0.3
   18 |   1.3246 |     44.300 |   1.3302 |     44.240 |     0.3
   19 |   1.3136 |     44.208 |   1.3259 |     43.566 |     0.3
   20 |   1.3038 |     44.007 |   1.3150 |     43.321 |     0.3
   21 |   1.2949 |     43.655 |   1.3110 |     43.382 |     0.4
   22 |   1.2843 |     43.281 |   1.3033 |     43.137 |     0.4
   23 |   1.2764 |     43.260 |   1.3001 |     42.647 |     0.4
   24 |   1.2667 |     42.848 |   1.2918 |     43.107 |     0.4
   25 |   1.2612 |     42.658 |   1.2869 |     42.892 |     0.4
   26 |   1.2513 |     42.295 |   1.2824 |     41.912 |     0.4
   27 |   1.2454 |     41.661 |   1.2791 |     41.697 |     0.5
   28 |   1.2334 |     41.455 |   1.2715 |     41.330 |     0.5
   29 |   1.2288 |     40.903 |   1.2682 |     41.391 |     0.5
   30 |   1.2170 |     40.545 |   1.2635 |     40.962 |     0.5
   31 |   1.2078 |     40.290 |   1.2561 |     40.809 |     0.5
   32 |   1.1927 |     40.133 |   1.2497 |     40.656 |     0.5
   33 |   1.1787 |     39.803 |   1.2428 |     40.441 |     0.6
   34 |   1.1694 |     39.489 |   1.2361 |     40.472 |     0.6
   35 |   1.1558 |     39.131 |   1.2306 |     40.288 |     0.6
   36 |   1.1442 |     38.985 |   1.2179 |     40.533 |     0.6
   37 |   1.1280 |     38.194 |   1.2108 |     40.257 |     0.6
   38 |   1.1163 |     37.711 |   1.2031 |     39.767 |     0.6
   39 |   1.1000 |     37.267 |   1.1946 |     39.430 |     0.7
   40 |   1.0892 |     36.628 |   1.1887 |     39.583 |     0.7
   41 |   1.0743 |     36.227 |   1.1878 |     38.542 |     0.7
   42 |   1.0600 |     35.696 |   1.1741 |     38.879 |     0.7
   43 |   1.0471 |     35.008 |   1.1702 |     38.603 |     0.7
   44 |   1.0357 |     34.645 |   1.1644 |     39.032 |     0.7
   45 |   1.0185 |     34.173 |   1.1643 |     38.664 |     0.8
   46 |   1.0055 |     33.550 |   1.1474 |     38.511 |     0.8
   47 |   0.9931 |     33.019 |   1.1556 |     37.592 |     0.8
   48 |   0.9851 |     32.808 |   1.1410 |     37.071 |     0.8
   49 |   0.9695 |     32.185 |   1.1357 |     37.500 |     0.8
   50 |   0.9572 |     31.876 |   1.1350 |     37.408 |     0.9
   51 |   0.9475 |     31.204 |   1.1592 |     38.480 |     0.9
   52 |   0.9309 |     30.819 |   1.1215 |     36.703 |     0.9
   53 |   0.9199 |     30.305 |   1.1215 |     37.408 |     0.9
   54 |   0.9085 |     29.616 |   1.1156 |     35.846 |     0.9
   55 |   0.9026 |     29.595 |   1.1328 |     36.949 |     0.9
   56 |   0.8893 |     28.890 |   1.1103 |     35.386 |     1.0
   57 |   0.8781 |     28.684 |   1.1099 |     35.846 |     1.0
   58 |   0.8693 |     28.159 |   1.1166 |     35.907 |     1.0
   59 |   0.8535 |     27.498 |   1.1063 |     35.692 |     1.0
   60 |   0.8478 |     27.297 |   1.1092 |     36.397 |     1.0
   61 |   0.8354 |     26.777 |   1.1018 |     34.681 |     1.0
   62 |   0.8245 |     26.322 |   1.0915 |     34.130 |     1.1
   63 |   0.8132 |     25.547 |   1.0869 |     34.161 |     1.1
   64 |   0.8064 |     25.488 |   1.0932 |     33.977 |     1.1
   65 |   0.7939 |     24.436 |   1.0862 |     33.885 |     1.1
   66 |   0.7853 |     24.247 |   1.0979 |     33.150 |     1.1
   67 |   0.7759 |     23.943 |   1.1047 |     33.333 |     1.1
   68 |   0.7674 |     23.651 |   1.0789 |     33.088 |     1.2
   69 |   0.7541 |     23.109 |   1.0997 |     33.885 |     1.2
   70 |   0.7452 |     23.011 |   1.0784 |     32.966 |     1.2
   71 |   0.7349 |     22.865 |   1.0765 |     32.812 |     1.2
   72 |   0.7274 |     22.426 |   1.0768 |     32.659 |     1.2
   73 |   0.7165 |     21.960 |   1.0727 |     32.292 |     1.2
   74 |   0.7081 |     21.727 |   1.0610 |     32.169 |     1.3
   75 |   0.6965 |     21.505 |   1.0716 |     31.955 |     1.3
   76 |   0.6901 |     21.223 |   1.0789 |     31.832 |     1.3
   77 |   0.6841 |     21.310 |   1.0613 |     31.618 |     1.3
   78 |   0.6711 |     20.665 |   1.0649 |     32.108 |     1.3
   79 |   0.6672 |     20.557 |   1.0577 |     31.495 |     1.3
   80 |   0.6578 |     20.292 |   1.0719 |     31.832 |     1.4
   81 |   0.6513 |     20.145 |   1.0634 |     31.710 |     1.4
   82 |   0.6440 |     19.798 |   1.0696 |     32.016 |     1.4
   83 |   0.6403 |     19.744 |   1.0693 |     30.974 |     1.4
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 64
Encoder layers: 2
Decoder hidden units: 64
Decoder layers: 3
Dropout: 0.2
Trainable parameters: 449,922

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.4739 |     90.269 |   3.2218 |     81.893 |     0.0
    2 |   2.8657 |     81.410 |   2.6798 |     81.893 |     0.0
    3 |   2.5512 |     64.174 |   2.4292 |     58.824 |     0.1
    4 |   2.3437 |     58.138 |   2.2552 |     58.824 |     0.1
    5 |   2.1999 |     57.152 |   2.1251 |     58.456 |     0.1
    6 |   2.0867 |     56.345 |   2.0159 |     54.320 |     0.1
    7 |   1.9833 |     54.557 |   1.9177 |     48.376 |     0.1
    8 |   1.8923 |     50.379 |   1.8366 |     48.376 |     0.1
    9 |   1.8177 |     49.269 |   1.7682 |     48.376 |     0.2
   10 |   1.7531 |     48.927 |   1.7057 |     48.346 |     0.2
   11 |   1.6941 |     48.716 |   1.6545 |     48.346 |     0.2
   12 |   1.6509 |     48.407 |   1.6127 |     48.346 |     0.2
   13 |   1.6083 |     46.830 |   1.5787 |     45.466 |     0.2
   14 |   1.5773 |     46.229 |   1.5483 |     45.466 |     0.2
   15 |   1.5489 |     46.223 |   1.5254 |     45.496 |     0.3
   16 |   1.5276 |     46.229 |   1.5072 |     45.466 |     0.3
   17 |   1.5116 |     46.213 |   1.4910 |     45.466 |     0.3
   18 |   1.4927 |     46.196 |   1.4776 |     45.466 |     0.3
   19 |   1.4807 |     46.115 |   1.4664 |     45.466 |     0.3
   20 |   1.4696 |     46.234 |   1.4567 |     45.466 |     0.4
   21 |   1.4614 |     46.180 |   1.4489 |     45.466 |     0.4
   22 |   1.4518 |     46.288 |   1.4433 |     45.466 |     0.4
   23 |   1.4460 |     46.158 |   1.4336 |     45.466 |     0.4
   24 |   1.4397 |     46.240 |   1.4278 |     45.466 |     0.4
   25 |   1.4327 |     46.023 |   1.4229 |     45.466 |     0.4
   26 |   1.4264 |     46.039 |   1.4175 |     45.312 |     0.5
   27 |   1.4205 |     45.844 |   1.4132 |     45.098 |     0.5
   28 |   1.4189 |     45.806 |   1.4074 |     44.792 |     0.5
   29 |   1.4112 |     45.606 |   1.4060 |     45.098 |     0.5
   30 |   1.4024 |     45.357 |   1.3994 |     44.730 |     0.5
   31 |   1.3961 |     45.346 |   1.3953 |     44.792 |     0.5
   32 |   1.3946 |     45.080 |   1.3900 |     44.792 |     0.6
   33 |   1.3859 |     45.156 |   1.3859 |     44.669 |     0.6
   34 |   1.3827 |     44.956 |   1.3820 |     44.730 |     0.6
   35 |   1.3742 |     45.053 |   1.3754 |     44.363 |     0.6
   36 |   1.3701 |     44.950 |   1.3720 |     45.129 |     0.6
   37 |   1.3620 |     45.042 |   1.3648 |     44.792 |     0.6
   38 |   1.3531 |     44.896 |   1.3594 |     44.669 |     0.7
   39 |   1.3485 |     44.777 |   1.3550 |     44.577 |     0.7
   40 |   1.3416 |     44.771 |   1.3478 |     44.577 |     0.7
   41 |   1.3333 |     44.565 |   1.3447 |     44.485 |     0.7
   42 |   1.3282 |     44.565 |   1.3425 |     44.516 |     0.7
   43 |   1.3194 |     44.295 |   1.3337 |     44.271 |     0.7
   44 |   1.3118 |     44.343 |   1.3281 |     44.363 |     0.8
   45 |   1.3046 |     44.078 |   1.3179 |     44.240 |     0.8
   46 |   1.2960 |     44.089 |   1.3096 |     44.210 |     0.8
   47 |   1.2894 |     44.018 |   1.3065 |     43.964 |     0.8
   48 |   1.2802 |     43.487 |   1.2967 |     43.597 |     0.8
   49 |   1.2757 |     43.493 |   1.2903 |     43.290 |     0.9
   50 |   1.2655 |     43.151 |   1.2841 |     43.015 |     0.9
   51 |   1.2598 |     42.577 |   1.2819 |     42.862 |     0.9
   52 |   1.2507 |     42.512 |   1.2772 |     43.015 |     0.9
   53 |   1.2470 |     42.084 |   1.2704 |     42.494 |     0.9
   54 |   1.2406 |     41.835 |   1.2663 |     42.494 |     0.9
   55 |   1.2361 |     41.824 |   1.2629 |     42.433 |     1.0
   56 |   1.2270 |     41.542 |   1.2589 |     42.096 |     1.0
   57 |   1.2217 |     41.233 |   1.2563 |     42.034 |     1.0
   58 |   1.2177 |     41.087 |   1.2507 |     42.218 |     1.0
   59 |   1.2101 |     40.773 |   1.2502 |     41.881 |     1.0
   60 |   1.2082 |     40.588 |   1.2409 |     41.330 |     1.0
   61 |   1.2020 |     40.621 |   1.2370 |     41.697 |     1.1
   62 |   1.1959 |     40.339 |   1.2366 |     41.789 |     1.1
   63 |   1.1899 |     40.372 |   1.2381 |     41.697 |     1.1
   64 |   1.1854 |     40.020 |   1.2372 |     41.636 |     1.1
   65 |   1.1808 |     39.992 |   1.2278 |     41.850 |     1.1
   66 |   1.1753 |     39.792 |   1.2214 |     40.686 |     1.1
   67 |   1.1690 |     39.456 |   1.2197 |     40.748 |     1.2
   68 |   1.1634 |     39.494 |   1.2170 |     40.993 |     1.2
   69 |   1.1614 |     39.407 |   1.2093 |     40.870 |     1.2
   70 |   1.1577 |     39.163 |   1.2091 |     40.839 |     1.2
   71 |   1.1505 |     39.071 |   1.2040 |     40.502 |     1.2
   72 |   1.1467 |     39.006 |   1.2044 |     40.809 |     1.2
   73 |   1.1419 |     38.827 |   1.1982 |     40.319 |     1.3
   74 |   1.1369 |     38.687 |   1.1988 |     40.135 |     1.3
   75 |   1.1316 |     38.605 |   1.1892 |     40.165 |     1.3
   76 |   1.1295 |     38.475 |   1.1899 |     40.135 |     1.3
   77 |   1.1216 |     38.280 |   1.1864 |     40.043 |     1.3
   78 |   1.1165 |     37.890 |   1.1802 |     39.583 |     1.3
   79 |   1.1126 |     37.728 |   1.1833 |     39.491 |     1.4
   80 |   1.1106 |     37.522 |   1.1776 |     38.971 |     1.4
   81 |   1.1049 |     37.256 |   1.1697 |     38.664 |     1.4
   82 |   1.0975 |     37.061 |   1.1676 |     38.634 |     1.4
   83 |   1.0951 |     36.747 |   1.1634 |     38.113 |     1.4
   84 |   1.0898 |     36.655 |   1.1626 |     38.205 |     1.5
   85 |   1.0827 |     36.042 |   1.1618 |     37.898 |     1.5
   86 |   1.0784 |     36.005 |   1.1569 |     37.898 |     1.5
   87 |   1.0733 |     35.804 |   1.1545 |     37.194 |     1.5
   88 |   1.0685 |     35.414 |   1.1578 |     37.469 |     1.5
   89 |   1.0636 |     35.560 |   1.1523 |     36.795 |     1.5
   90 |   1.0573 |     34.731 |   1.1452 |     37.071 |     1.6
   91 |   1.0542 |     34.813 |   1.1446 |     36.305 |     1.6
   92 |   1.0497 |     34.807 |   1.1441 |     36.765 |     1.6
   93 |   1.0418 |     34.525 |   1.1349 |     36.673 |     1.6
   94 |   1.0418 |     34.531 |   1.1352 |     36.642 |     1.6
   95 |   1.0331 |     34.217 |   1.1275 |     36.642 |     1.6
   96 |   1.0293 |     33.734 |   1.1333 |     36.336 |     1.7
   97 |   1.0242 |     33.702 |   1.1317 |     36.765 |     1.7
   98 |   1.0186 |     33.317 |   1.1267 |     35.846 |     1.7
   99 |   1.0193 |     33.344 |   1.1167 |     35.784 |     1.7
  100 |   1.0108 |     33.333 |   1.1192 |     36.121 |     1.7
  101 |   1.0070 |     32.949 |   1.1114 |     35.907 |     1.7
  102 |   1.0000 |     32.678 |   1.1126 |     35.815 |     1.8
  103 |   0.9958 |     32.412 |   1.1064 |     35.294 |     1.8
  104 |   0.9884 |     32.537 |   1.1117 |     35.600 |     1.8
  105 |   0.9900 |     32.396 |   1.1053 |     36.183 |     1.8
  106 |   0.9812 |     32.168 |   1.1039 |     35.846 |     1.8
  107 |   0.9762 |     31.968 |   1.0993 |     35.784 |     1.8
  108 |   0.9769 |     32.049 |   1.1009 |     35.600 |     1.9
  109 |   0.9690 |     31.730 |   1.0973 |     35.263 |     1.9
  110 |   0.9630 |     31.567 |   1.0929 |     35.202 |     1.9
  111 |   0.9604 |     31.269 |   1.0963 |     35.172 |     1.9
  112 |   0.9555 |     31.139 |   1.1037 |     35.233 |     1.9
  113 |   0.9537 |     30.895 |   1.0968 |     35.447 |     1.9
  114 |   0.9477 |     31.128 |   1.0902 |     34.835 |     2.0
  115 |   0.9452 |     31.025 |   1.0892 |     34.926 |     2.0
  116 |   0.9372 |     30.857 |   1.0854 |     35.355 |     2.0
  117 |   0.9330 |     30.359 |   1.0909 |     35.172 |     2.0
  118 |   0.9362 |     30.619 |   1.0796 |     35.172 |     2.0
  119 |   0.9300 |     30.435 |   1.0865 |     35.080 |     2.1
  120 |   0.9242 |     30.277 |   1.0822 |     35.447 |     2.1
  121 |   0.9223 |     30.137 |   1.0751 |     34.681 |     2.1
  122 |   0.9214 |     30.077 |   1.0793 |     35.325 |     2.1
  123 |   0.9169 |     29.925 |   1.0837 |     34.773 |     2.1
  124 |   0.9137 |     29.990 |   1.0785 |     34.865 |     2.1
  125 |   0.9065 |     29.584 |   1.0814 |     34.896 |     2.2
  126 |   0.9043 |     29.654 |   1.0718 |     34.620 |     2.2
  127 |   0.9012 |     29.373 |   1.0733 |     34.528 |     2.2
  128 |   0.9020 |     29.410 |   1.0734 |     34.559 |     2.2
  129 |   0.8951 |     29.286 |   1.0690 |     34.804 |     2.2
  130 |   0.8872 |     29.226 |   1.0655 |     34.498 |     2.2
  131 |   0.8863 |     29.107 |   1.0716 |     34.804 |     2.3
  132 |   0.8854 |     28.804 |   1.0676 |     34.161 |     2.3
  133 |   0.8796 |     28.771 |   1.0719 |     34.559 |     2.3
  134 |   0.8763 |     28.571 |   1.0746 |     34.344 |     2.3
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 47 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 32
Descriptors dimension: 1136
Decoder embedding dimension: 32
Encoder hidden units: 128
Encoder layers: 3
Decoder hidden units: 32
Decoder layers: 2
Dropout: 0.2
Trainable parameters: 1,610,242

Training started
X_train.shape: torch.Size([3076, 702])
Y_train.shape: torch.Size([3076, 7])
X_dev.shape: torch.Size([544, 337])
Y_dev.shape: torch.Size([544, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.3975 |     92.832 |   3.2208 |     83.578 |     0.1
    2 |   3.0816 |     83.328 |   2.9524 |     83.578 |     0.1
    3 |   2.8576 |     80.456 |   2.7834 |     70.619 |     0.2
    4 |   2.7164 |     65.540 |   2.6668 |     65.778 |     0.3
    5 |   2.6111 |     64.288 |   2.5684 |     66.881 |     0.3
    6 |   2.5225 |     64.001 |   2.4850 |     59.804 |     0.4
    7 |   2.4490 |     61.850 |   2.4138 |     59.252 |     0.4
    8 |   2.3783 |     60.219 |   2.3424 |     58.824 |     0.5
    9 |   2.3173 |     58.680 |   2.2875 |     58.824 |     0.6
   10 |   2.2644 |     58.165 |   2.2375 |     58.732 |     0.6
   11 |   2.2193 |     57.618 |   2.1944 |     56.955 |     0.7
   12 |   2.1787 |     57.147 |   2.1544 |     57.812 |     0.8
   13 |   2.1386 |     56.767 |   2.1146 |     57.812 |     0.8
   14 |   2.1027 |     56.572 |   2.0766 |     57.138 |     0.9
   15 |   2.0666 |     56.356 |   2.0401 |     55.453 |     1.0
   16 |   2.0310 |     55.955 |   2.0061 |     54.688 |     1.0
   17 |   1.9992 |     55.613 |   1.9711 |     55.178 |     1.1
   18 |   1.9620 |     55.196 |   1.9344 |     54.197 |     1.1
   19 |   1.9250 |     54.264 |   1.8966 |     52.237 |     1.2
   20 |   1.8843 |     52.362 |   1.8570 |     49.234 |     1.3
   21 |   1.8441 |     50.840 |   1.8191 |     48.407 |     1.3
   22 |   1.8054 |     49.680 |   1.7796 |     48.836 |     1.4
   23 |   1.7683 |     49.274 |   1.7438 |     48.499 |     1.5
   24 |   1.7334 |     49.204 |   1.7116 |     48.438 |     1.5
   25 |   1.7032 |     48.629 |   1.6836 |     48.468 |     1.6
   26 |   1.6759 |     47.480 |   1.6558 |     45.711 |     1.6
   27 |   1.6471 |     46.651 |   1.6305 |     45.496 |     1.7
   28 |   1.6239 |     46.516 |   1.6076 |     45.619 |     1.8
   29 |   1.6006 |     46.364 |   1.5867 |     45.619 |     1.8
   30 |   1.5806 |     46.419 |   1.5674 |     45.619 |     1.9
   31 |   1.5603 |     46.348 |   1.5484 |     45.650 |     2.0
   32 |   1.5423 |     46.164 |   1.5318 |     45.496 |     2.0
   33 |   1.5248 |     45.936 |   1.5189 |     45.466 |     2.1
   34 |   1.5134 |     45.963 |   1.5043 |     45.312 |     2.2
   35 |   1.4947 |     45.676 |   1.4917 |     45.190 |     2.2
   36 |   1.4852 |     45.606 |   1.4800 |     45.006 |     2.3
   37 |   1.4693 |     45.600 |   1.4699 |     45.221 |     2.3
   38 |   1.4574 |     45.357 |   1.4590 |     44.761 |     2.4
   39 |   1.4467 |     45.189 |   1.4490 |     44.608 |     2.5
